area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,2.7166063650
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,2.7166063650
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.6036903033
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,78.2587317368,460248.20980468235
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,78.2587317368,460248.20980468235
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,17.3908292748,102277.37995659602
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,0.9429626793
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,3.7718507172
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,27.1644299698,306206.4188813719
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,108.6577198792,1224825.6755254853
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,4.2910099452
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,123.6134172783,477465.3535630753
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Discards,Unreported,gillnet,,0.0017846737
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Discards,Unreported,unknown by source,,0.0010056955
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0064203743,5.848665467909283
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,1.0307148791,938.9338174585849
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Landings,Reported,gillnet,Direct human consumption,0.1938809065,176.61658272144453
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0000896857,0.08169951579406717
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.1342049534,122.25453596403916
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.0078188153,7.1225808598353355
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0000100969,0.009197824245743015
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0701422555,63.89636658046858
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0000343295,0.031272607290066194
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0000070678,0.006438479399290111
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.0000111066,0.010117613952127374
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0001036599,0.09442941298193396
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0126008997,11.47883965280388
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0002736622,0.24929364833018647
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0003586633,0.326725778142559
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.0000124392,0.011331538297369333
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0001019788,0.09289803216381433
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0013105795,1.193877621079216
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0025312965,2.305894589380431
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0000797656,0.0726628042595594
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0000374814,0.03414387355775035
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0916072688,83.45000577259242
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0000156459,0.014252711180703011
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0000084247,0.007674542391001704
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.0001657053,0.15094988525474956
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0368981645,33.61252963240593
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0001625603,0.1480849776382717
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0000181745,0.0165560933514175
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0019416367,1.7687416485745082
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0000646203,0.058866080027295056
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.0000163572,0.014900664579563724
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0006007664,0.5472705547580569
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0005967276,0.5435914202052196
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0000070678,0.006438479399290111
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2003,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Unknown Fishing Country",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0000182890,0.016660447127032754
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,9.4186379199,15036.676484992478
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,0.4743247495
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,0.3017443694
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,1.8198638607
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,4.5485835841
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.4743750710
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,16.0011690049,25545.562294166833
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,10.1792340710,16250.95378889553
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,61.3924304593,98011.84877213236
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,153.4447754062,244971.66848528796
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,16.0028665795,25548.2724397061
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2004,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Recreational,Landings,Reported,recreational fishing gear,Direct human consumption,151.7565509884,242276.45027847827
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2004,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,14.8909449247,46705.95504860237
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,0.9181416018
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,30.9731654435,97148.3865010932
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,0.9181416020
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2004,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,30.9731654400,110874.23767441728
